1.2859134982e-02	1.2903657374e-02	1.3239802124e-02	1.3001648014e-02	1.2950495112e-02	1.2771943240e-02	1.2828299812e-02	1.2984309268e-02	1.3086065883e-02	1.2798262012e-02	1.2929195816e-02	1.2881087117e-02	1.3016850550e-02	1.2975340028e-02	1.3336210503e-02	1.3010908856e-02	1.3112107656e-02	1.3016580057e-02	1.3241002513e-02	1.3099789527e-02	1.2865013494e-02	1.2842524909e-02	1.3022696485e-02	1.2784412985e-02	1.2970081419e-02	1.3076806139e-02	1.2829992409e-02	1.3198118704e-02	1.2900612460e-02	1.2813868999e-02
1.2825485416e-02	1.2824420176e-02	1.3239802124e-02	1.2729776398e-02	1.2950495112e-02	1.2734961984e-02	1.2828299812e-02	1.2984309268e-02	1.3086065883e-02	1.2798262012e-02	1.2929195816e-02	1.2878799923e-02	1.2820214270e-02	1.2975340028e-02	1.3180568021e-02	1.2882605135e-02	1.2994030601e-02	1.3003142078e-02	1.3015026479e-02	1.3019342390e-02	1.2865013494e-02	1.2842524909e-02	1.3005075419e-02	1.2784412985e-02	1.2970081419e-02	1.2994013040e-02	1.2699129056e-02	1.3135679253e-02	1.2900612460e-02	1.2813868999e-02
1.2825485416e-02	1.2783244804e-02	1.3164163724e-02	1.2707686388e-02	1.2778649773e-02	1.2678415074e-02	1.2797382048e-02	1.2949537011e-02	1.3047557538e-02	1.2710948565e-02	1.2926198572e-02	1.2878799923e-02	1.2820214270e-02	1.2920889872e-02	1.3180568021e-02	1.2737865250e-02	1.2960049713e-02	1.2895854807e-02	1.3015026479e-02	1.2928124861e-02	1.2703435894e-02	1.2737749610e-02	1.2963414771e-02	1.2758037372e-02	1.2761653402e-02	1.2990457510e-02	1.2699129056e-02	1.3067819426e-02	1.2859324267e-02	1.2803749225e-02
1.2825485416e-02	1.2783244804e-02	1.3116112253e-02	1.2707686388e-02	1.2748177255e-02	1.2677992772e-02	1.2753916756e-02	1.2907845191e-02	1.3047557538e-02	1.2668352521e-02	1.2891643544e-02	1.2817728510e-02	1.2816544115e-02	1.2893355865e-02	1.3106594377e-02	1.2724607600e-02	1.2867841111e-02	1.2895854807e-02	1.2963712209e-02	1.2896909811e-02	1.2695678312e-02	1.2731484745e-02	1.2946609331e-02	1.2742553982e-02	1.2761653402e-02	1.2990062763e-02	1.2699129056e-02	1.3056225317e-02	1.2768763081e-02	1.2761465450e-02
1.2812988984e-02	1.2729586805e-02	1.3087317401e-02	1.2694375574e-02	1.2747746282e-02	1.2677992772e-02	1.2730952765e-02	1.2900210722e-02	1.3029264093e-02	1.2668352521e-02	1.2842792911e-02	1.2795989501e-02	1.2751015339e-02	1.2893355865e-02	1.3105762355e-02	1.2724607600e-02	1.2867841111e-02	1.2881649927e-02	1.2960959934e-02	1.2891884718e-02	1.2694914461e-02	1.2689498658e-02	1.2914908858e-02	1.2703168960e-02	1.2757345533e-02	1.2948362329e-02	1.2695474173e-02	1.3046612669e-02	1.2743873923e-02	1.2757371899e-02
1.2812988984e-02	1.2727659673e-02	1.3087317401e-02	1.2690404476e-02	1.2739273151e-02	1.2673410157e-02	1.2723386100e-02	1.2883792013e-02	1.3019952429e-02	1.2666966459e-02	1.2842792911e-02	1.2789259170e-02	1.2747611872e-02	1.2887692305e-02	1.3097482100e-02	1.2714746589e-02	1.2856625783e-02	1.2868112520e-02	1.2958672570e-02	1.2886739075e-02	1.2678603635e-02	1.2678676945e-02	1.2906603661e-02	1.2687246120e-02	1.2750336152e-02	1.2948362329e-02	1.2695357118e-02	1.3028884147e-02	1.2739044466e-02	1.2750610200e-02
1.2810042736e-02	1.2726546984e-02	1.3087317401e-02	1.2688577817e-02	1.2736586241e-02	1.2671377773e-02	1.2721366944e-02	1.2879203386e-02	1.3018975403e-02	1.2665732945e-02	1.2842792911e-02	1.2787373576e-02	1.2747611872e-02	1.2887692305e-02	1.3093022064e-02	1.2714574844e-02	1.2854875087e-02	1.2864317236e-02	1.2958672570e-02	1.2882299379e-02	1.2677860875e-02	1.2677983253e-02	1.2899294966e-02	1.2685395378e-02	1.2750312769e-02	1.2948362329e-02	1.2693111258e-02	1.3021953192e-02	1.2738181544e-02	1.2746127825e-02
1.2809284957e-02	1.2725809606e-02	1.3087317401e-02	1.2688406916e-02	1.2736586241e-02	1.2671169445e-02	1.2721233434e-02	1.2878371125e-02	1.3018243277e-02	1.2665350048e-02	1.2842792911e-02	1.2785852459e-02	1.2747611872e-02	1.2887509613e-02	1.3092674412e-02	1.2714189716e-02	1.2852918333e-02	1.2863856522e-02	1.2958672570e-02	1.2881993064e-02	1.2677717327e-02	1.2677670066e-02	1.2899190820e-02	1.2685250844e-02	1.2750312769e-02	1.2948362329e-02	1.2692769276e-02	1.3021953192e-02	1.2737726363e-02	1.2745815013e-02
1.2809108009e-02	1.2725760210e-02	1.3087317401e-02	1.2688214723e-02	1.2736586241e-02	1.2671064455e-02	1.2721028002e-02	1.2878204797e-02	1.3018243277e-02	1.2665264452e-02	1.2842792911e-02	1.2785755288e-02	1.2747611872e-02	1.2887506447e-02	1.3092486044e-02	1.2714003579e-02	1.2852779832e-02	1.2863826643e-02	1.2958672570e-02	1.2881988313e-02	1.2677589385e-02	1.2677654089e-02	1.2898936993e-02	1.2685172957e-02	1.2750312769e-02	1.2948362329e-02	1.2692657059e-02	1.3021953192e-02	1.2737724780e-02	1.2745722446e-02
1.2809104439e-02	1.2725756618e-02	1.3087317401e-02	1.2688207422e-02	1.2736586241e-02	1.2671054640e-02	1.2721011296e-02	1.2878183260e-02	1.3018243277e-02	1.2665246720e-02	1.2842792911e-02	1.2785748551e-02	1.2747611872e-02	1.2887494721e-02	1.3092486044e-02	1.2713992464e-02	1.2852779832e-02	1.2863819778e-02	1.2958672570e-02	1.2881982830e-02	1.2677587991e-02	1.2677644520e-02	1.2898917722e-02	1.2685150435e-02	1.2750312769e-02	1.2948362329e-02	1.2692642336e-02	1.3021953192e-02	1.2737708708e-02	1.2745697249e-02
