3.3398325120e+09	4.5356263065e+09	2.6415087311e+09	2.5916188409e+09	4.7423730240e+09	4.5255784474e+09	1.5377473692e+09	4.0428405882e+09	5.1072020495e+09	3.4029592903e+09	2.3094758416e+09	1.0860789572e+09	2.7726737255e+09	3.5952524471e+09	3.2921044090e+09	3.1905701233e+09	2.0827052014e+09	2.3735023085e+09	6.0301983816e+09	5.9207170655e+09	5.1830575013e+09	3.0750143296e+09	3.0196851490e+09	5.0844571655e+09	4.3174087592e+09	4.2077860756e+09	2.1559545724e+09	3.0801347130e+09	3.9553261857e+09	3.5852648530e+09
3.3398325120e+09	3.0181531400e+09	2.5823060520e+09	2.2557962783e+09	3.6782891603e+09	3.4276492344e+09	1.5377473692e+09	2.8510079441e+09	3.7676266420e+09	3.4029592903e+09	7.8004619131e+08	1.0860789572e+09	2.5505105277e+09	1.9362232849e+09	2.2984013251e+09	1.5906775164e+09	9.9107036197e+08	2.1888686159e+09	4.1136698405e+09	3.5812667224e+09	3.8032278579e+09	1.5326010447e+09	1.0205215185e+09	4.9513323918e+09	2.9615197919e+09	3.7269231406e+09	1.7017134297e+09	2.0159239471e+09	3.7874603558e+09	2.3627550077e+09
1.4788553601e+09	6.7435884591e+08	4.3310139550e+08	6.9760455857e+08	1.2754156793e+09	1.1620568127e+09	1.1969203067e+08	8.0429766084e+08	8.9512517218e+08	7.2872870820e+08	5.0273789517e+07	1.3955564994e+08	6.8416505810e+07	2.4636973865e+08	6.0553786334e+08	4.2822337948e+08	1.5368096287e+08	4.6471804434e+08	1.2418446435e+09	2.7726646003e+08	7.4323633484e+08	4.7290403896e+08	9.7302641836e+08	1.2345637350e+09	7.4131330016e+08	6.2399679162e+08	1.2281069237e+08	3.3503786889e+08	5.7903449949e+08	5.1680239117e+08
5.8283287101e+07	3.1983697956e+07	8.7559721022e+07	2.3667896895e+08	1.1061134812e+08	4.5586394396e+07	7.2480834302e+07	5.8350487247e+07	4.7613386695e+07	1.8671767055e+08	1.1567031492e+07	4.1100075197e+07	3.6837278498e+07	9.3805491252e+07	1.3415664377e+08	8.1450543483e+07	6.9206222183e+07	4.7768099068e+07	6.1479018586e+07	1.3434051736e+08	1.3408948574e+08	7.6680575060e+07	8.2760609076e+07	3.9293816014e+08	1.6324212675e+08	4.0516398326e+07	3.9596961810e+07	1.5653541170e+08	8.9402032602e+07	7.6461207525e+07
2.8160608951e+07	1.2200999574e+07	5.3532497922e+07	2.9213741337e+07	9.3818629598e+07	2.0007898965e+06	7.2480834302e+07	5.8350487247e+07	4.7613386695e+07	8.3871577314e+07	4.4467804742e+06	4.1100075197e+07	3.6837278498e+07	8.1148597603e+07	5.1350756796e+07	6.1984878308e+07	1.1093816508e+07	1.3380853673e+07	4.0744916015e+07	3.0396908842e+07	5.4257136699e+07	6.3620573055e+07	7.3272564785e+07	3.9293816014e+08	3.3792566965e+07	3.1390187139e+07	1.0191218861e+07	9.6473568216e+07	8.9402032602e+07	5.6193082401e+07
9.3674332631e+06	2.5126693904e+06	3.1708247062e+07	2.9839506729e+05	3.7549239391e+06	6.0426295187e+05	7.2480834302e+07	8.2225717679e+06	4.7613386695e+07	1.1379066187e+07	4.8066019737e+05	1.2955279334e+07	3.6837278498e+07	7.4383640912e+07	3.2115785699e+07	2.1776929145e+07	2.7146172245e+06	1.5586568835e+06	3.3901097784e+07	4.3837996621e+06	5.4257136699e+07	1.9153823966e+07	3.7875368958e+07	6.4716442430e+07	1.4876590248e+07	3.1390187139e+07	4.4449479397e+05	2.2350326437e+07	4.6451757609e+07	2.9590451526e+07
2.9856123719e+05	2.9046960253e+04	1.9784074613e+05	1.6943062440e+04	1.9157831075e+04	4.0934534949e+04	3.8118224703e+05	3.8544401732e+05	1.7022263315e+07	1.3821142365e+06	1.9363666444e+04	1.9547690333e+06	8.0298076791e+05	8.2094617260e+05	1.6679329280e+06	4.0380976042e+05	2.1585416968e+05	3.1871113153e+05	6.8534497337e+05	1.8617166496e+04	1.1550579326e+06	3.2508431174e+06	1.0037807456e+06	8.7415650147e+04	9.2628618036e+05	3.9618305512e+06	8.2070647361e+03	4.2873295812e+05	6.1660661031e+05	2.9590451526e+07
5.1027007804e+03	1.5397822389e+03	2.4708140176e+03	1.0851955927e+03	1.3903083083e+03	1.4861475467e+03	2.0611282053e+03	3.0652404542e+05	1.9170933639e+03	2.8923211449e+03	1.3363476041e+03	7.8519375826e+02	5.9403528702e+04	7.6333602202e+03	1.5291346531e+03	3.5079541586e+03	5.0289433276e+03	3.1411621856e+03	1.5661134146e+05	2.3949515741e+03	2.9205168054e+05	2.7327453487e+03	3.0489180300e+03	1.2610835507e+03	3.1910858087e+03	1.2926047893e+05	2.2235598410e+03	1.7004620133e+03	5.9671358400e+02	2.9590451526e+07
2.5526010335e+03	1.4442760391e+03	1.9943560405e+03	1.0851955927e+03	1.0301538244e+03	1.4032055438e+03	1.9139745179e+03	1.6450111597e+05	8.4386703397e+02	5.9605950078e+02	1.3217379566e+03	2.2059535490e+02	4.8990686044e+02	1.4808743992e+03	1.2097072909e+03	2.5476202922e+03	4.1383068202e+03	2.7834743104e+03	3.2536024083e+03	2.3355005567e+03	1.2890985316e+03	9.8856774095e+02	2.8677962741e+03	1.0618971964e+03	2.7214443863e+03	3.8366174382e+03	2.1455249143e+03	1.2516913282e+03	4.1421364579e+02	5.1905836911e+06
2.5363921718e+03	1.4133059095e+03	1.9108948525e+03	1.0851955927e+03	1.0215078593e+03	1.3498345238e+03	1.8986456339e+03	6.6871593714e+03	8.4053471217e+02	5.9170992603e+02	1.3217379566e+03	2.2059535490e+02	3.8498625392e+02	1.4319902856e+03	1.1803286440e+03	2.5164457320e+03	4.1305726029e+03	2.7376459589e+03	9.3878093437e+02	2.3355005567e+03	1.1865094326e+02	9.7677480349e+02	2.8677962741e+03	1.0447627883e+03	2.6709968983e+03	2.6448514852e+03	2.1455249143e+03	1.2343896486e+03	4.1372833866e+02	8.1950937621e+03
